"Protein","Total.identified.peptides","Total.quantified.peptides","Annotation","C_0_R_1","C_0_R_2","C_0_R_3","C_1_R_1","C_1_R_2","C_1_R_3","C_2_R_1","C_2_R_2","C_2_R_3","C_3_R_1","C_3_R_2","C_3_R_3","C_4_R_1","C_4_R_2","C_4_R_3","C_5_R_1","C_5_R_2","C_5_R_3"
"Q8N8N7",7,7,"PTGR2_HUMAN Prostaglandin reductase 2",-0.333618019003188,-0.511522373558446,-0.381948263386754,-0.193565878288251,-0.279346485629661,-0.233667467241214,-0.120939081815119,-0.0896150603839331,-0.0615600842714035,0.11832892979156,0.111024370961867,0.0509699565603547,0.170397743837143,0.249817193853656,0.300256207838217,0.499311389818813,0.386421105961233,0.406866190749157
"Q9NVS2",10,10,"RT18A_HUMAN 39S ribosomal protein S18a, mitochondrial",-0.0232257880779248,-0.0869079239675255,-0.0342011647154904,-0.158059658792839,-0.059553651706168,-0.0692880310143565,0.0368576446330978,0.0129245538782383,0.0686903521163815,0.090397245900643,0.135620633619104,0.1326781615741,-0.0077098448757038,-0.0298668880902466,0.0324181877801023,0.030804726545875,-0.0138612137057627,0.0481375091316925
"P08708",10,8,"RS17_HUMAN 40S ribosomal protein S17",0.713041219305611,0.732003319141442,0.7635919919947,-0.0563511762340485,-0.0658351096151056,-0.357626111700352,-0.0547241313057082,0.142188597143616,0.380699637048627,0.231952596800235,0.31923964576969,0.0016294377778015,-0.366290891810447,-0.455303304047866,-0.16896915460506,-0.523904735373954,-0.578247593066611,-0.569483861428541
"O00762",5,5,"UBE2C_HUMAN Ubiquitin-conjugating enzyme E2 C",2.07392198826826,2.07578572020806,2.29726875656519,1.53575840184082,1.53902095235946,1.57426793806875,0.0194356326016137,0.0369325073687875,-0.0722684242626159,-0.636208695372769,-1.046862702405,-1.31589878380731,-0.613105234794609,-1.44104513406337,-1.4985924438837,-0.757286831702148,-1.43470802453649,-1.50774213451139
"Q8TCT9",11,7,"HM13_HUMAN Minor histocompatibility antigen H13",-0.25838112584681,-0.271720744681856,-0.262714062844562,0.170320535467558,0.0814135513615354,0.235969952983302,-0.00887110032427872,-0.230501586460154,-0.200893340118675,-0.214258905912351,-0.285347197313105,-0.0638055018602584,0.21154111198373,0.219868522245896,0.199085322632487,0.267763029703294,0.232186672971803,0.265955241806474
"Q9Y285",20,16,"SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit",-0.0109626319406115,-0.0443799364272165,-0.0802517598969784,0.0583575190071571,0.0516091253735794,0.112950252716433,-0.00114699205710033,-0.0772003327796477,-0.173411736917013,-0.120730810996783,-0.207327130309602,-0.0914729193729511,0.0369555146633117,0.0845128528692246,0.0919498084382001,0.12272105964136,0.166304549423373,0.17122147808864
"Q9NUD5",5,3,"ZCHC3_HUMAN Zinc finger CCHC domain-containing protein 3",-0.127746727959677,-0.117091135009418,-0.0946088492140963,0.0296762172095749,0.0427070508975179,-0.146369848449634,0.100684830126425,0.0370665030088789,-0.142145444708803,0.099649079356686,-0.0284917103546426,0.017195720154847,0.093354801663564,-0.04732947165699,-0.0776926930096807,-0.0204754343416862,-0.158653802553592,-0.121403375325673
"Q96NY9",2,2,"MUS81_HUMAN Crossover junction endonuclease MUS81",-0.165904342371393,0.0808408268474559,-0.477811084384142,-0.0403761301334952,0.207073299842409,0.352229442968244,0.0614767983059597,0.140015123613733,-0.57775157772974,-0.156993938238779,-0.515392695976079,-0.115302582145262,0.0304966888749028,0.188830708825277,0.0382941932543461,0.0545610387124526,0.307588750122975,0.462141100277389
"P42695",4,2,"CNDD3_HUMAN Condensin-2 complex subunit D3",0.433626049731596,0.420652295579936,NA,0.348803957369761,0.374062690944992,NA,-0.113682331232291,-0.168476972880678,NA,-0.355597476031325,NA,NA,-0.391879552290573,NA,NA,-0.549914050865945,NA,NA
"P55287",3,3,"CAD11_HUMAN Cadherin-11",-0.0974050114556387,-0.0935867472707083,-0.084080921233023,-0.10004520941293,0.0185136661502641,0.217183912886885,-0.282715806073344,-0.232717206657191,-0.0575147219991972,-0.105853972515091,-0.0427118346651968,-0.114519698218821,0.0635807368288742,0.197055222699612,0.0447054417086386,0.475967615610665,0.355998492731952,0.318495470152346
"Q9Y287",5,5,"ITM2B_HUMAN Integral membrane protein 2B",-0.29627392999838,-0.182513195900976,-0.301888533236901,0.395870392766328,0.327696094277547,0.572901846573701,0.237946331314333,0.112900975001562,0.0519454066055561,-0.299651683385808,-0.6199796560825,-0.393462357117478,0.0423499404317349,-0.155231715845441,-0.0647621394141557,0.165727205778437,0.266523069027118,0.227512324999351
"P28347",6,4,"TEAD1_HUMAN Transcriptional enhancer factor TEF-1",-0.0210523753080974,-0.100847108446733,0.22411863142883,0.197143599977149,0.113561337610201,0.168514091107882,-0.00874260748341732,-0.0853652153455441,0.118040036613751,0.0417080241730645,0.155215789044821,0.06489052047622,0.0765645619474886,-0.0695592602899205,-0.110630856442105,0.0194688898286458,-0.269712713747238,-0.214823309733303
"Q99594",2,2,"TEAD3_HUMAN Transcriptional enhancer factor TEF-5",-0.160598331983471,-0.0396534188755326,NA,-0.00821359842250122,0.123608916732386,NA,0.175262901190022,0.132366614621964,NA,-0.0667205255590814,NA,NA,-0.0586913884144014,NA,NA,-0.0997665589639129,NA,NA
"Q9P2G1",4,3,"AKIB1_HUMAN Ankyrin repeat and IBR domain-containing protein 1",0.124057065989372,0.0740587083546109,-0.00659690130979285,0.0337457981331384,0.0977135178257241,0.167715632966056,-0.101949408728774,0.0443773804608305,0.257859789174682,-0.077738988116656,-0.0152144341128825,-0.240618300729275,-0.115685245175426,0.0617356651093546,0.351607591253519,-0.119373725680989,-0.0864513669782384,-0.1725328723881
"A9UHW6",2,2,"MI4GD_HUMAN MIF4G domain-containing protein",-0.40358059679794,-0.386773269971634,NA,-0.0852708631101003,-0.0975310958761406,NA,-0.0826041510211156,-0.121426004485047,NA,0.105301496110627,NA,NA,0.396984803326898,NA,NA,0.672494292149925,NA,NA
"P15289",7,7,"ARSA_HUMAN Arylsulfatase A",-0.162939502244997,-0.216884632692431,-0.0877469389694591,-0.163717093282079,-0.236247273956165,-0.451544777998728,0.185023774749171,0.162062727163889,0.341307142119271,0.257395901710287,0.220604746421226,0.135058597518168,0.124970859132405,0.0394199437243595,-0.001714324719747,0.180105707922966,-0.198381128631815,-0.020470497080071
"Q9Y303",4,3,"NAGA_HUMAN N-acetylglucosamine-6-phosphate deacetylase",-0.315905091001665,-0.291871901461031,-0.2798488053675,-0.00706153833924963,0.00533298049871042,-0.277725777498067,0.223586613659648,0.163394446532103,-0.0544444015680443,0.207291150997619,-0.126250894132333,0.0768179217953453,0.228130996133994,-0.0857029591272425,-0.139214337721365,0.16302252750286,-0.137948508007623,0.00460716990124641
"Q9NW61",2,2,"PKHJ1_HUMAN Pleckstrin homology domain-containing family J member 1",-0.0267437345587096,0.105824106619583,-0.00185043542486745,0.133710376227341,0.235926497588888,0.317066597575232,-0.103495083737525,-0.17863778481066,-0.309910114614429,-0.0849221994715196,-0.107516509167926,-0.151452690017047,0.156590217570364,0.092332891946134,0.0290845784255673,0.0281566912813219,-0.00881223485691895,-0.0377407947807992
"Q8WWV3",4,3,"RT4I1_HUMAN Reticulon-4-interacting protein 1, mitochondrial",NA,NA,-0.377994688038648,NA,NA,-0.162869878704858,NA,NA,-0.0953429557378796,NA,-0.00761199830894868,0.0210429806908919,NA,0.119012631878664,0.130170054971403,NA,0.191069589500217,0.272540029217716
"Q92539",4,3,"LPIN2_HUMAN Phosphatidate phosphatase LPIN2",0.245127194248783,0.23122857129809,0.305492039524464,0.0743607446344341,0.0751177705612335,0.270043898032645,0.00158801565609935,0.0732955119908403,0.373564628286045,-0.0323068865493242,0.0072990596093257,-0.0547784410420543,-0.119540223570612,-0.375883926074894,-0.232370033132833,-0.102881958729277,-0.298404948921389,-0.27337382132129
"Q9H2P0",20,17,"ADNP_HUMAN Activity-dependent neuroprotector homeobox protein",0.0542075787292445,0.027209791453378,0.110114551593996,0.0761395721722422,0.0668181813643548,0.0871321763807607,0.100351855733725,0.121661416698618,0.168847149629997,-0.0159038827405167,0.075893918852923,0.0813470063062852,-0.0614196246050155,-0.10447334504378,-0.0973575920249377,-0.245145653619092,-0.155722816477463,-0.166119071653162
"Q6NXR4",9,8,"TTI2_HUMAN TELO2-interacting protein 2",0.264767227491767,0.208225502815742,0.239113098920341,0.172051721547245,0.17992575984487,0.295266030081888,-0.00628392521445076,0.0641655917212438,-0.0641405182960181,-0.0232717216049217,-0.181842682421611,-0.146564607342648,-0.118382400997219,-0.0968742118966365,-0.117432284477695,-0.186428031427133,-0.151561082987676,-0.169501003535141
"O75909",5,4,"CCNK_HUMAN Cyclin-K",0.142900471346768,0.116843949020561,0.0836329814615714,-0.0391245430146355,-0.0663158059639714,-0.0267107463527178,0.106200010473867,0.131911039767467,0.145347949236933,0.0576323400176717,0.0438489254995018,0.0222176930509009,0.0075820738947461,-0.0872426353850635,-0.155517491450263,-0.14240494772587,-0.154755548868484,-0.164970373774244
"O95260",8,5,"ATE1_HUMAN Arginyl-tRNA--protein transferase 1",-0.33488677514522,-0.258137558027318,-0.270265673740948,-0.144829228470745,-0.123703533652952,0.0307406608290684,0.0476043496227301,0.0636202510645213,-0.0297141450249156,0.0457610111457079,-0.0488409870020574,0.0649907754701508,0.0812537545858565,0.096729466097765,0.187279096104934,0.224422927503385,0.265279988164109,0.251344038663049
"P21953",8,7,"ODBB_HUMAN 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",-0.40658648021835,-0.423905481138692,-0.381215978770759,-0.218345271866606,-0.162528469391082,-0.205595644958911,0.0648096314047538,-0.0158305306979588,0.0171688547792562,0.120024244878152,0.166537528507714,0.192867568525329,0.221818598998178,0.214542161901932,0.246117715776452,0.260197988445301,0.173549302249133,0.223984637370185
"Q15005",13,8,"SPCS2_HUMAN Signal peptidase complex subunit 2",0.153288349624407,0.182153066731463,0.202201052404782,-0.105359397227045,-0.0713869153969128,-0.205696833955094,0.0568166796397205,0.0241650763963032,0.264468080377321,0.0851539097330347,0.135753303610709,0.0878132503544463,-0.002633420513082,-0.117294364486232,-0.0179624880827059,-0.113333143300818,-0.209810330716734,-0.260725499399535
"Q14137",21,17,"BOP1_HUMAN Ribosome biogenesis protein BOP1",0.174520904793537,0.135216711582362,0.150705515215634,-0.061312737858069,-0.0782450052341751,0.00675108196085854,-0.0444966194963963,-0.0198204383760819,-0.0550557810824574,0.0468087603967145,0.0483915121363503,0.0641854283832662,-0.0014149230976856,0.0593869220100844,0.0371955036205315,-0.186465423305135,-0.103191448436205,-0.0769893397712884
"Q9NX62",10,9,"IMPA3_HUMAN Inositol monophosphatase 3",0.0308836572030989,0.0307565088116765,-0.0220167046659161,-0.0479802004039374,0.0234538605741933,0.00620392048063104,-0.536924836667884,-0.457280832957787,-0.575920945094637,-0.241293729811922,-0.264597064888507,-0.255792473993174,0.153913224372788,0.342694072242683,0.340899059786437,0.419776532887513,0.544034929310301,0.485950346223894
"Q9BYD1",6,4,"RM13_HUMAN 39S ribosomal protein L13, mitochondrial",-0.233085369209031,-0.257624621813729,-0.379342384375459,-0.110258414258411,-0.0885568039312445,-0.19015761498602,-0.0444450192964517,-0.162419217556964,-0.139262418684582,-0.0632514871739112,-0.090678760959382,0.0295433992465686,0.154080850262239,0.360784449191448,0.289968070480178,0.219777168413524,0.421305524110126,0.476373275291462
"Q9HCD5",12,12,"NCOA5_HUMAN Nuclear receptor coactivator 5",-0.076710891049848,-0.0724567461752101,-0.108036855890373,-0.0677722494523388,-0.0736877889339361,-0.0314967428711331,0.173932853636101,0.124997659447786,0.164003178049138,0.0321152614060422,0.0123661112912483,0.0866188238737033,0.0099705094452642,0.0062899882653604,-0.010002922322387,-0.0670875735459789,-0.0195943115921777,0.0051130415122963
"P82650",13,11,"RT22_HUMAN 28S ribosomal protein S22, mitochondrial",-0.212725147801569,-0.231215825413345,-0.257421208303392,-0.157205315034198,-0.145461070857224,-0.072702775712329,0.0422938716363867,-0.0402624035631431,-0.0646737850764149,0.0670341236079164,0.0078371915946332,0.0837677589139291,0.190362122294459,0.160731591733496,0.134730980735594,0.199372222776713,0.127099272323608,0.20674819613247
"O60503",9,9,"ADCY9_HUMAN Adenylate cyclase type 9",-0.742669845700133,-0.692539368381909,-0.814657351270749,-0.534996974892449,-0.408499206721629,-0.572916574392737,0.281827236332265,0.168838005722591,0.116180555590864,0.392930018604909,0.270159689374242,0.307738698048283,0.387701502227122,0.430298838957264,0.283487604904826,0.494981525600277,0.297153485111759,0.355849488768693
"Q9BR61",3,2,"ACBD6_HUMAN Acyl-CoA-binding domain-containing protein 6",0.0800852745103338,0.207085238870722,-0.118853484273196,-0.0683640402222312,-0.0107983743020235,0.0227815022057485,-0.115764709912634,0.0263388466399276,-0.168589268533746,0.0104119973908162,-0.062143257184454,-0.056699962972928,-0.0236237862705125,0.0083246739743993,0.071343178901314,-0.049366547070658,0.110332980668217,0.166700824066668
"Q9UBP4",3,3,"DKK3_HUMAN Dickkopf-related protein 3",0.0244700607476703,0.0850216511509769,0.112703672129328,0.0952795595296835,0.0820137596810698,0.0947516580039562,-0.42308541441421,-0.377447281751109,-0.364989837374098,-0.211547081222547,-0.184783779765427,-0.18460444530708,0.0348597027795681,0.0850709542426397,0.135358991152906,0.389493361028852,0.37311153463613,0.32193331054572
"Q9UBR2",7,6,"CATZ_HUMAN Cathepsin Z",0.159550833721247,0.0511530983895835,0.19310489008365,-0.0151250497217678,-0.164488210662172,-0.231693935782245,0.292393494283531,0.235298364480521,0.516018249784292,0.225423098066102,0.284417335630978,0.0604856606846466,-0.262988579995183,-0.154971160690376,-0.206489044294368,-0.25013456035259,-0.297270364358314,-0.347073743473507
"Q6Q0C0",2,2,"TRAF7_HUMAN E3 ubiquitin-protein ligase TRAF7",-0.0806146465127201,0.0259949163650974,-0.261904269518053,-0.0375871141481776,0.0912099318366665,0.160759347262722,-0.124056665426634,-0.0890288698384823,-0.193621392606394,0.0700257635001102,-0.0298833102288611,-0.0115420238248498,0.0970281231474723,0.150670929324506,0.11310895991763,-0.0065710290719931,0.131684444400842,0.13313148168928
"O95139",7,7,"NDUB6_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6",-0.305927750096051,-0.347621417261588,-0.246833457603045,-0.233440780139916,-0.22161205842033,-0.177162214175311,-0.0391794441334839,-0.0449300101175712,0.0349667601115033,0.0379613912541194,0.0886486146113412,0.163667231533355,0.198337962934008,0.204525890531784,0.21882666989009,0.271562677248957,0.223318768593648,0.293335950893145
"Q9BW61",4,3,"DDA1_HUMAN DET1- and DDB1-associated protein 1",-0.124861922814765,-0.07517718916138,0.0868119683133425,-0.0299601105287997,-0.0608129459196148,0.0132024732863008,-0.306870458514114,-0.302288100764988,-0.156210492680616,-0.00498200421915309,0.110293781691783,0.10472028236512,0.0706779395333166,0.130298768840212,0.182409547625689,0.0064252850599467,0.187401149365744,0.146475876659318
"Q96MF2",9,9,"STAC3_HUMAN SH3 and cysteine-rich domain-containing protein 3",-1.1197144929918,-1.19115759594049,-1.33969330301526,-0.804713721284556,-0.878448753873879,-1.03968852375331,-0.335421917582598,-0.345056274608944,-0.691750341323427,0.349148790058634,0.0806262225010909,0.241744884748756,0.941968998486885,0.933303120148475,0.905608915613041,1.24029757949569,1.1193287499816,1.04622651670155
"P53004",13,13,"BIEA_HUMAN Biliverdin reductase A",0.0956413184451144,0.0544494339580058,0.0730940563848773,-0.0454856949924674,-0.109796728652621,-0.127920568622196,-0.0368815096017652,0.0197344190194137,0.0661886538585021,0.0024065116734661,0.0198254935088045,0.003213255184813,-0.037243843987921,-0.0067456560436706,0.000609257896964102,0.0769937683007932,0.0392267045527611,-0.0018756764793098
"P78357",4,4,"CNTP1_HUMAN Contactin-associated protein 1",-0.040360074519814,0.105157222257693,0.0804557242399664,0.121062091356238,0.130703162720493,0.290760718114825,0.27567062256386,0.193316027249248,0.353825030263418,0.048279497078682,0.290351720331527,0.15335100490529,-0.139424390141754,-0.198045971540717,-0.237569354512852,-0.444363303248625,-0.413077491485101,-0.443557202443051
"Q6P1A2",7,7,"MBOA5_HUMAN Lysophospholipid acyltransferase 5",-0.408275215069573,-0.420791933880937,-0.509217152267009,-0.251973264490472,-0.288740011433767,-0.195479247093263,-0.0618690043942532,-0.0518597754944061,-0.166908779323732,0.0646283511300354,-0.0663234229605296,0.0146703566355579,0.243694881409174,0.337158026666849,0.310685253572013,0.500027541169933,0.479251601243874,0.495278440609953
"Q92604",3,3,"LGAT1_HUMAN Acyl-CoA:lysophosphatidylglycerol acyltransferase 1",0.178290501011806,-0.0879336910045426,-0.167811711384514,-0.0774300654181548,-0.133193173458152,-0.560870546515492,-0.0492095514508815,-0.0935369298364355,0.0870739442268343,0.0640260053902839,0.169766420837053,0.006150877998071,0.195231109144386,0.0847721031163052,-0.015936591241177,0.186413721431179,0.0575874463907848,0.244220506556673
"P04844",19,16,"RPN2_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2",-0.298760677608312,-0.325964175467389,-0.258308348487085,-0.0131472512292277,-0.0457560508330403,0.0551859558098142,0.0150679154427473,-0.0540593882016268,-0.14834998710614,-0.134279365946249,-0.197478358323006,-0.0444101756140862,0.178427325922975,0.225738331283443,0.19577620126938,0.283129810097035,0.331950203236846,0.34318004704606
"Q9NRX2",10,10,"RM17_HUMAN 39S ribosomal protein L17, mitochondrial",-0.121064176500766,-0.128903969150452,-0.172290099986657,-0.140679138365612,-0.129848376453346,-0.0787425001193792,-0.00280073167028208,-0.0776204451182726,-0.0782536117077461,0.0843076133161279,0.0491629184948478,0.0572142593992083,0.172541175641423,0.101635661425092,0.125043629436854,0.147183224773292,0.151938534541636,0.115920576421837
